,symbol,last_price,strike,atm_call_last,atm_put_last,atm_call_IV,atm_put_IV
51,SOXL,15.569999694824219,15.5,0.815,0.89,1.0742233789062503,1.2753942480468747
52,SOXS,43.54610061645508,43.5,2.65,2.25,1.2939488427734374,1.119145029296875
53,SPXU,15.914999961853027,15.5,0.8,0.28500000000000003,0.7753928710937501,0.632816171875
54,SPY,405.0,405.0,4.635,4.845,0.2181474670410156,0.2567213000488281
55,SQQQ,42.30500030517578,42.0,2.13,1.545,1.0029346728515625,0.8632826171875
56,SSO,51.135101318359375,51.0,1.1,1.125,0.47461462890625,0.500005
57,SVXY,53.084999084472656,53.0,0.7749999999999999,0.8500000000000001,0.32569033691406246,0.3803772900390625
58,TAN,85.56999969482422,85.0,2.125,1.75,0.5283250292968751,0.507817421875
59,TBT,26.885000228881836,26.5,0.7,0.36,0.40430283203125,0.442388388671875
60,TLT,112.18499755859375,112.0,1.1549999999999998,1.0150000000000001,0.20533021240234373,0.213875048828125
61,TNA,43.53499984741211,43.5,1.6099999999999999,1.905,0.7841818457031251,0.946289599609375
62,TQQQ,29.890899658203125,29.5,1.36,1.21,0.8330094824218748,1.0078174609375
63,TZA,32.345001220703125,32.0,1.62,1.02,0.9599613378906249,0.789064609375
64,UCO,39.29999923706055,39.0,1.625,1.475,0.804689453125,0.8867198828124999
65,UNG,32.36000061035156,32.0,1.25,1.08,0.7060576269531251,0.8339860351562498
66,UPRO,41.915000915527344,41.5,1.4500000000000002,1.3,0.632816171875,0.7695335546875001
67,URA,23.59980010986328,23.5,0.675,0.75,0.567387138671875,0.726565234375
68,USO,78.62999725341797,78.5,1.57,1.62,0.41797457031249996,0.47852083984375
69,UUP,29.104999542236328,29.0,0.22999999999999998,0.13,0.14258669921875,0.14649291015625
70,UVXY,10.210000038146973,10.0,0.6,0.315,1.0351610742187503,0.8710950390625
71,VIXY,14.5600004196167,14.5,0.55,0.4,0.7656273437500001,0.632816171875
72,VXX,19.709999084472656,19.5,0.425,0.275,0.4101621484375,0.45508357421875
73,WEAT,8.569999694824219,8.5,0.25,0.15000000000000002,0.5351608984375,0.585941640625
74,XBI,85.4800033569336,85.0,1.895,1.815,0.42676354492187507,0.5141650146484374
75,XHB,61.47999954223633,61.0,1.35,0.875,0.41797457031249996,0.4106504248046875
76,XLB,78.0999984741211,78.0,1.0,1.0,0.301764794921875,0.3154365332031249
77,XLE,84.98999786376953,84.0,1.92,1.085,0.3549869189453124,0.3969786865234375
78,XLF,33.630001068115234,33.5,0.45499999999999996,0.38,0.25586681640625003,0.2890696093749999
79,XLI,95.66999816894531,95.5,1.085,1.075,0.24024197265624997,0.28076891113281244
80,XLK,138.9600067138672,138.5,2.1,1.8399999999999999,0.3042061767578125,0.33374689697265625
81,XLP,74.54570007324219,74.5,0.69,0.64,0.2148516015625,0.20215641601562498
82,XLU,76.2750015258789,76.0,0.8,0.6,0.195320546875,0.21094539062499998
83,XLV,126.97000122070312,126.5,1.365,1.12,0.19947089599609374,0.23365024169921872
84,XLY,159.6999969482422,159.0,2.8899999999999997,2.385,0.36084623535156246,0.38672488281249995
85,XME,52.36989974975586,52.0,1.25,0.95,0.47461462890625,0.48242705078125003
86,XOP,153.00999450683594,153.0,3.095,3.8,0.44727115234375,0.5327195166015625
87,XRT,65.7300033569336,65.5,1.35,1.24,0.42188078125,0.454107021484375
88,YINN,69.4000015258789,69.0,3.225,2.8,0.9355475195312499,0.92773509765625
