,symbol,last_price,strike,atm_call_last,atm_put_last,atm_call_IV,atm_put_IV
0,AMLP,41.15999984741211,40.0,0.8500000000000001,0.4,0.27539787109374997,0.31201859863281245
1,ARKG,36.18090057373047,36.0,1.45,1.425,0.5205126074218749,0.5800823242187501
2,ARKK,42.68000030517578,42.5,1.8050000000000002,1.76,0.5566450585937501,0.6005899316406251
3,BITO,12.449999809265137,12.0,0.8049999999999999,0.41000000000000003,0.62305064453125,0.6894562304687502
4,DIA,322.6300048828125,322.5,4.275,4.6,0.18146570495605469,0.20209538146972655
5,DUST,24.844999313354492,24.0,1.625,1.025,0.8105487695312499,0.79687703125
6,EEM,39.904998779296875,39.5,0.81,0.375,0.21826953613281247,0.20215641601562498
7,EFA,62.74720001220703,62.0,2.135,0.6799999999999999,0.25196060546875,0.2329178271484375
8,EMB,86.16999816894531,86.0,0.98,1.12,0.161141201171875,0.21094539062499998
9,ERX,64.54039764404297,63.0,3.4,2.675,0.6718782812500002,0.735354208984375
10,EWZ,32.650001525878906,32.5,0.8400000000000001,0.785,0.3364324169921875,0.37500625
11,FAS,74.69000244140625,74.0,3.65,3.7,0.659183095703125,0.7509790527343749
12,FAZ,22.81999969482422,22.0,1.6,0.75,0.7060576269531251,0.6865265722656251
13,FEZ,34.41999816894531,34.0,2.55,0.6000000000000001,0.38672488281249995,0.340826904296875
14,FXE,92.41000366210938,92.0,1.0750000000000002,0.55,0.131844619140625,0.118172880859375
15,FXI,30.55500030517578,30.5,0.6699999999999999,0.5800000000000001,0.299811689453125,0.2841868457031249
16,GDX,24.625,24.5,0.765,0.655,0.40332627929687503,0.411138701171875
17,GDXJ,30.565000534057617,30.5,1.01,0.98,0.45117736328125,0.471684970703125
18,GLD,161.85899353027344,161.5,1.87,1.37,0.14576049560546872,0.132821171875
19,HYG,75.62000274658203,75.5,0.6799999999999999,0.855,0.1186611572265625,0.1753012158203125
20,IAU,32.994998931884766,32.5,0.8500000000000001,0.42500000000000004,0.34961587890624996,0.43457596679687505
21,IBB,123.00499725341797,123.0,2.325,2.625,0.2751537329101562,0.30371790039062496
22,ICLN,22.510000228881836,22.5,0.6000000000000001,0.65,0.39649041015625003,0.463872548828125
23,IEF,101.3447036743164,101.0,0.89,0.595,0.10743080078125,0.11084873535156249
24,IVV,407.0400085449219,407.0,6.300000000000001,6.65,0.23365024169921872,0.2418899053955078
25,IWM,188.5399932861328,188.0,3.78,3.5549999999999997,0.25867440551757814,0.2815013256835937
26,IYR,96.86000061035156,96.5,1.935,1.475,0.21656056884765623,0.24073024902343748
27,JDST,14.270000457763672,13.0,1.075,0.4,0.914063359375,0.9101571484375
28,JETS,17.610000610351562,17.5,0.515,0.41500000000000004,0.37305314453125,0.38086556640624997
29,JNUG,29.45009994506836,29.0,2.025,1.725,0.8476577734374999,0.91992267578125
30,KRE,63.5099983215332,63.5,1.205,1.275,0.2710033837890625,0.2885813330078124
31,KWEB,29.875,29.5,1.2650000000000001,0.77,0.508793974609375,0.45508357421875
32,LABD,21.059999465942383,21.0,2.15,1.875,1.39453427734375,1.255863095703125
33,LABU,9.225000381469727,9.0,0.8999999999999999,0.775,1.189457177734375,1.3437532812499997
34,LQD,110.31999969482422,110.0,1.075,0.86,0.13453013916015627,0.13941290283203128
35,MJ,6.15500020980835,6.0,0.35,0.2,0.6015664843750002,0.6171913281250001
36,MSOS,13.664899826049805,13.0,0.7250000000000001,0.375,0.65039412109375,0.6796907031250001
37,NUGT,27.075000762939453,27.0,1.55,1.55,0.773439765625,0.8125018749999999
38,OIH,255.99000549316406,255.0,9.45,8.95,0.49774672180175783,0.5108081146240235
39,QQQ,306.1976013183594,306.0,6.215,6.465,0.27826649475097653,0.29633272033691405
40,SARK,56.09000015258789,56.0,2.525,2.2,0.6118202880859377,0.5537154003906251
