,symbol,last_price,strike,atm_call_last,atm_put_last,atm_call_IV,atm_put_IV
23,IVV,407.2799987792969,407.0,7.65,5.6,0.25965095825195317,0.22449505981445309
24,IWM,188.97999572753906,188.0,4.425000000000001,3.605,0.26758544921875,0.2778392529296875
25,IYR,96.9000015258789,96.5,2.225,1.3900000000000001,0.24488059814453128,0.2199785034179687
26,JDST,13.9399995803833,13.0,1.175,0.5,0.87695435546875,0.84961087890625
27,JETS,17.719999313354492,17.5,0.595,0.375,0.36524072265625,0.35742830078125
28,JNUG,30.270000457763672,30.0,2.15,1.9500000000000002,0.8554701953125,0.885743330078125
29,KRE,64.12000274658203,64.0,2.28,2.265,0.8481460498046874,0.8720715917968749
30,KWEB,30.239999771118164,30.0,1.225,0.96,0.500005,0.49121602539062503
31,LABD,21.350000381469727,21.0,2.35,2.075,1.3154331103515622,1.361331318359375
32,LABU,9.130000114440918,9.0,0.9750000000000001,0.8500000000000001,1.2851598242187499,1.29297228515625
33,LQD,111.11000061035156,111.0,0.9650000000000001,1.04,0.11914943359374999,0.13892462646484377
34,MJ,6.050000190734863,6.0,0.325,0.25,0.6367223828125,0.5820354296875
35,MSOS,13.0,13.0,0.95,0.675,0.6738313867187502,0.6640658593750002
36,NUGT,27.68000030517578,27.5,1.725,1.575,0.7587914746093751,0.772463212890625
37,OIH,249.83999633789062,247.5,10.6,8.100000000000001,0.5037891418457032,0.4852346398925781
38,QQQ,307.44000244140625,307.0,7.04,6.6,0.28613995117187496,0.2866282275390625
39,SARK,55.939998626708984,55.5,2.75,2.4000000000000004,0.5800823242187501,0.6008340698242189
40,SDS,43.130001068115234,43.0,1.525,1.425,0.45606012695312503,0.46484910156250003
41,SILJ,9.329999923706055,9.0,0.575,,0.5429733203125001,0.0
42,SLV,17.360000610351562,17.0,0.59,0.20500000000000002,0.2929758203124999,0.2695385546875
43,SMH,222.6699981689453,222.5,6.475,6.075,0.3746400427246094,0.35864899169921877
44,SOXL,15.979999542236328,15.5,1.5899999999999999,1.145,1.0888717431640624,1.1171919140625
45,SOXS,42.4900016784668,42.0,3.8,3.4000000000000004,1.0771530517578127,1.1049849438476564
46,SPXU,15.880000114440918,15.5,0.97,0.62,0.6250037500000001,0.649417568359375
47,SPY,405.30999755859375,405.0,7.17,6.66,0.22217574707031246,0.21595022338867187
48,SQQQ,41.86000061035156,41.5,2.9749999999999996,2.58,0.858399853515625,0.8476577734374999
49,SSO,51.22999954223633,51.0,1.9,1.575,0.48389187988281257,0.454107021484375
50,SVXY,52.77000045776367,52.5,1.55,1.225,0.5014698291015626,0.49414568359375005
51,TAN,85.72000122070312,85.0,3.35,2.625,0.4689994506835938,0.4870656762695313
52,TBT,26.200000762939453,26.0,0.8400000000000001,0.64,0.38086556640624997,0.38086556640624997
53,TLT,113.62000274658203,113.5,1.605,1.58,0.17920742675781248,0.18921709228515626
54,TNA,43.7599983215332,43.5,2.835,2.55,0.7939473730468749,0.7861349511718749
55,TQQQ,30.239999771118164,30.0,2.08,1.85,0.8330094824218748,0.8369156933593749
56,TZA,32.220001220703125,32.0,2.115,1.955,0.79883013671875,0.823243955078125
57,UCO,36.72999954223633,36.5,2.4,2.125,0.79883013671875,0.7832052929687501
58,UNG,31.989999771118164,31.5,2.03,1.5699999999999998,0.7158231542968749,0.72851833984375
59,UPRO,42.0,42.0,2.4749999999999996,2.075,0.6796907031250001,0.632816171875
60,URA,21.780000686645508,21.5,1.025,0.7250000000000001,0.5195360546875,0.507817421875
61,USO,75.8499984741211,75.5,2.6550000000000002,2.33,0.4519097778320313,0.477544287109375
62,UUP,29.1299991607666,29.0,0.39,0.265,0.16797707031250003,0.18164880859375
63,UVXY,10.40999984741211,10.0,0.935,0.635,0.8945323046874999,1.0351610742187503
64,VIXY,14.770000457763672,14.5,0.5499999999999999,0.4,0.7070341796875,0.8125018749999999
65,VXX,20.149999618530273,20.0,0.5,1.3699999999999999,0.52539537109375,0.92187578125
66,WEAT,8.359999656677246,8.0,0.5,0.125,0.5312546875,0.46289599609375004
67,XBI,85.04000091552734,85.0,2.9450000000000003,2.8600000000000003,0.463872548828125,0.450200810546875
68,XHB,61.38999938964844,61.0,4.85,2.2,0.8730481445312499,0.500005
69,XLB,78.16999816894531,78.0,2.5,2.25,0.790041162109375,0.7192410888671875
70,XLC,55.15999984741211,55.0,2.55,2.55,0.9062509375,0.6113320117187502
71,XLE,82.83999633789062,82.0,2.8499999999999996,2.005,0.42090422851562503,0.39893179199218753
72,XLF,33.720001220703125,33.5,0.73,0.54,0.27246821289062495,0.26856200195312496
73,XLI,95.5199966430664,95.5,2.475,2.035,0.622074091796875,0.4907277490234375
74,XLK,139.8800048828125,139.5,3.355,2.775,0.35352208984374994,0.3149482568359374
75,XLP,74.44999694824219,74.0,1.69,0.89,0.40332627929687503,0.2211991943359375
76,XLU,75.70999908447266,75.5,1.085,0.95,0.20020331054687499,0.23413851806640623
77,XLV,127.29000091552734,127.0,2.815,1.8250000000000002,0.3043282458496094,0.2569654382324219
78,XLY,159.67999267578125,159.0,4.15,3.555,0.3776917700195312,0.3802552209472656
79,XME,52.04999923706055,52.0,2.625,2.4499999999999997,0.6401403173828125,0.6093789062500001
80,XOP,149.00999450683594,149.0,5.55,5.375,0.4936574072265626,0.4730277307128906
81,XRT,65.55000305175781,65.0,2.59,2.2,0.5012256909179689,0.8085956640624999
82,YINN,70.41999816894531,70.0,4.9,4.45,0.8554701953125,0.8500991552734375
