,symbol,last_price,strike,atm_call_last,atm_put_last,atm_call_IV,atm_put_IV
0,AMLP,40.810001373291016,40.5,0.825,0.525,0.327155166015625,0.3320379296875
1,ARKF,17.889999389648438,17.5,0.8,0.4,0.5976602734375001,0.58789474609375
2,ARKG,36.58000183105469,36.5,1.225,1.125,0.586918193359375,0.577152666015625
3,ARKK,42.84000015258789,42.5,1.645,1.315,0.62305064453125,0.6279334082031252
4,ASHR,30.229999542236328,30.0,1.375,0.275,0.585941640625,0.25586681640625003
5,BITO,12.59000015258789,12.5,0.515,0.44,0.6757844921875001,0.6992217578125001
6,DIA,322.92999267578125,322.0,4.15,3.0999999999999996,0.20862607788085932,0.20191227783203125
7,DUST,24.309999465942383,23.5,1.225,0.7250000000000001,0.79687703125,0.8203142968749999
8,EEM,40.0099983215332,40.0,0.445,0.415,0.21973436523437498,0.21973436523437498
9,EFA,62.709999084472656,62.5,1.125,0.5900000000000001,0.24024197265624997,0.225593681640625
10,EMB,86.54000091552734,86.5,0.8300000000000001,1.005,0.21143366699218746,0.26367923828125
11,ERX,61.380001068115234,61.0,2.75,2.325,0.7563500927734376,0.743166630859375
12,EWJ,54.439998626708984,54.0,7.95,0.39,0.9951172363281251,0.20508607421874997
13,EWW,46.540000915527344,46.5,0.625,,0.264655791015625,0.0
14,EWY,57.88999938964844,57.5,1.725,0.55,0.31836619140624994,0.260749580078125
15,EWZ,32.0099983215332,32.0,0.615,0.6,0.35352208984374994,0.35352208984374994
16,FAS,75.26000213623047,75.0,3.35,2.625,0.7758811474609376,0.6635775830078127
17,FAZ,22.639999389648438,22.5,0.95,0.85,0.7050810742187501,0.73633076171875
18,FEZ,34.18000030517578,34.0,0.7,0.5,0.37500625,0.33789724609375
19,FXE,92.01000213623047,92.0,0.575,0.525,0.117196328125,0.10938390625
20,FXI,30.700000762939453,30.5,0.6399999999999999,0.42,0.35156898437499995,0.3398503515625
21,GDX,24.899999618530273,24.5,0.7949999999999999,0.385,0.43945873046875,0.42383388671875
22,GDXJ,30.940000534057617,30.5,1.0350000000000001,0.565,0.507817421875,0.46582565429687506
23,GLD,161.75999450683594,161.5,1.455,1.01,0.1506432592773438,0.1294032373046875
24,HYG,75.80999755859375,75.5,,0.675,0.0,0.20703917968749996
25,IBB,122.94999694824219,122.5,2.2,1.7999999999999998,0.3122627368164062,0.3122627368164062
26,ICLN,22.610000610351562,22.5,0.55,0.45,0.476567734375,0.48438015625
27,IEF,101.97000122070312,101.5,0.79,0.395,0.1079190771484375,0.11914943359374999
28,ITB,57.65999984741211,57.5,1.6,1.1,0.4243221630859375,0.4018614501953125
29,IVV,407.2799987792969,407.0,7.1499999999999995,4.05,0.3580386462402344,0.2329178271484375
30,IWM,188.97999572753906,188.0,3.38,2.605,0.27686270019531245,0.2963937548828125
31,IYR,96.9000015258789,96.5,1.8199999999999998,1.01,0.2712475219726562,0.23389437988281248
32,JDST,13.9399995803833,13.5,0.8500000000000001,0.5,0.79687703125,0.92187578125
33,JETS,17.719999313354492,17.5,0.44999999999999996,0.235,0.35938140625,0.35938140625
34,JNUG,30.270000457763672,30.0,1.6,1.425,0.877930908203125,0.9355475195312499
35,KRE,64.12000274658203,64.0,1.2100000000000002,0.77,0.6103554589843752,0.29932341308593746
36,KWEB,30.239999771118164,30.0,0.9099999999999999,0.665,0.49609878906250005,0.48340360351562506
37,LABD,21.350000381469727,21.0,1.7999999999999998,1.425,1.3867218164062498,1.365237548828125
38,LABU,9.130000114440918,9.0,0.75,0.6,1.3671906640625,1.32422212890625
39,LQD,111.11000061035156,111.0,0.75,0.8049999999999999,0.13257703369140628,0.15235222656250003
40,MJ,6.050000190734863,6.0,0.25,0.175,0.6718782812500002,0.5976602734375001
41,MSOS,13.0,13.0,0.75,0.5,0.648441015625,0.6953155468750001
42,NUGT,27.68000030517578,27.5,1.325,1.15,0.8095722167968749,0.8125018749999999
43,OIH,249.83999633789062,247.5,8.15,5.8,0.5035450036621094,0.5029346582031251
44,QQQ,307.44000244140625,307.0,5.22,4.885,0.2967599621582031,0.30383996948242187
45,SARK,55.939998626708984,55.5,1.975,,0.567387138671875,0.0
46,SDS,43.130001068115234,43.0,1.1,1.0499999999999998,0.476567734375,0.5102588037109376
47,SILJ,9.329999923706055,9.0,0.525,0.15000000000000002,0.6601596484375001,0.5625043750000001
